Index,L1,L2,L3,L4,L5,L6,L7,L8,L9,A1,A2,A3,A4,A5,A6,A7,A8,R1,R2,R3,R4,R5,R6,R7,R8,t,L,max_load (N)
12917,3.6,2.5,2.7,2.7,1.5,25.5,25.5,3.66,2.8,98.15,109.13,86.18,101.84,96.24,106.98,89.23,101.5,6.8,6,7.8,6.4,7.4,7,6.2,6.2,1.6,1048,10086.8720703125
7108,5.3,5.1,21.9,7.2,0.4,29.5,31.5,0.27,1.07,99.88,98.18,97.32,99.3,97.61,104.04,97.21,103.38,6.6,6.8,7.6,7.8,6,7.6,6.6,6,1.7,960,9728.818359375
5129,19.3,6.1,16.8,4.2,14.9,25.5,27,3.26,-8.46,94.47,98.49,97.7,98.6,101.51,99.5,99.1,96.92,8,6.2,7,6.6,7.2,7,7.4,7.6,1.4,1026,9176.3134765625
6811,3,1.9,2.3,0.4,5.3,27,28,4.22,3.09,97.57,109.13,87.21,101.63,97.8,109.45,88.69,99.9,6.8,7.4,6.8,6,6.8,7.4,6.8,6,1.4,972,8495.13671875
3936,3.2,3.5,20.8,7.2,3.6,31.5,30.5,0.26,1,100.79,97.7,98.9,102,99.39,101.06,96.35,104.21,6.8,6.8,8,7.2,7.6,7.4,7,6.4,1.4,900,7331.12548828125
4064,1.4,12.9,2,14.6,0.5,29.5,33,-13.18,1.09,93.87,90.79,96.51,92.25,92.53,86.74,94.05,83.02,6.6,7.2,6.8,7.6,7.6,6.6,7.4,7.2,1.7,1058,13657.8046875
7611,5.7,1.4,1.8,3.3,3.6,29,26.5,3.94,3.29,95.73,106.45,86.1,102.98,97.21,107.41,91.59,100.2,7,6,7.8,6.8,6,7,8,7.8,1.8,990,10654.6162109375
11460,6.2,10.4,18.1,12.8,9.6,25.5,27,0.28,-0.75,94.17,95.96,102.31,105.51,97.63,97.99,96.1,94.68,6.6,6.8,6.4,7.4,7.2,6,7.6,7.8,1.3,1044,14015.19140625
2769,5.8,11.2,1.4,11.1,2.9,26.5,33,-12.42,0.96,96.63,90.97,96.41,91.52,90.6,87.17,94.43,82.53,6.8,6.8,7.6,7.4,6.6,7,7,7.6,1.8,1028,11889.2197265625
3429,3.1,0.8,3.9,1.2,6.2,26,25.5,3.75,6.55,100.5,91.94,102.71,97.71,103.11,99.37,98.64,98.8,7.4,6.6,6.2,7.8,7.8,6.2,7.6,8,1.7,996,20112.34375
6185,18.5,5.8,32.7,3.4,18,32,30,23.47,0.31,99.68,97.51,152.8,152.29,143.95,146.3,104.24,101.28,6.4,7.2,6,7.8,6.6,6.8,6.2,8,1.2,1022,9156.7822265625
1328,1.8,0.3,1.4,0.1,3,33,32.5,-3.13,0,65.19,97.57,104.64,103.61,99.77,100.79,97.61,59.83,7.8,7,6,7.6,7.4,7.2,6.4,6.4,1.6,910,18286.787109375
10971,8,11.2,9.8,9.6,6.3,27.5,31.5,20.88,-2.85,96.83,97.9,132.07,131.99,128.41,126.15,101.76,101.98,7,6.4,6.2,8,7.6,7.4,7.4,7.4,1.3,998,8202.85546875
11825,6.2,2.7,0.5,2.4,2.2,29.5,26,-2.75,0,64.93,96.79,101.34,102.89,101.6,100.28,98.01,61.47,7,6,7.4,7,7.2,7.4,8,6.4,1.5,938,12027.08984375
7438,2.4,5.7,18.2,3.7,4.1,34,32.5,0.25,1,101.1,95.55,100.98,99.2,98.5,104.34,94.16,105.46,7.4,6.8,7.6,7.4,6,6.6,7.8,7.4,1.4,972,12864.5439453125
3868,3.4,11.6,17.3,12.7,7.1,26,30.5,0.3,-0.76,95.9,95.1,101,104.35,95.71,97.8,95.44,95.34,7.4,7.6,7.6,7.6,6,8,6.4,8,1.7,936,17141.0078125
750,7.5,6.2,14,3.7,4.2,33.5,31,2.68,-9.63,102.82,102.08,98.5,100.55,101.71,100.37,101.8,100,8,7.8,6.8,7.6,6,6.4,6.6,7.2,1.7,994,12615.8408203125
4078,16.2,11.4,28.3,9.5,15.2,33.5,26,-3.36,0.57,89.22,86.45,91.72,91.36,91.11,95.69,85,84.16,6.2,7,7.8,6.2,7.4,6.4,7,6.6,1.8,926,12356.6611328125
16002,3.3,2,5.2,1.8,6.9,25,34,3.62,6.3,99.8,92.04,103.33,97.71,102.28,96.63,95.16,101,7.4,8,8,7.2,6.6,7.8,7.2,7.2,1.3,1058,13777.603515625
11384,8.5,10.1,19.2,15.1,9.1,29,31,0.31,-0.84,95.51,94.53,101.81,104.45,94.56,96.92,93.93,93.36,6.2,6.4,6.2,7.8,6.2,7.6,6.6,6.2,1.4,1052,7849.90576171875
195,0.3,4,3,1.8,1.6,28.5,33,3.7,1.52,100.29,96.21,98.98,98.41,102.99,97.71,96.04,100.39,7,8,6.2,7.4,7.2,7,8,7.2,1.5,950,8912.482421875
2845,2.1,2.9,2.4,1.6,9.4,32,25.5,3.62,0,66.03,98.49,101.91,93.73,109.4,101.1,99.2,100.08,6,7.4,6.4,6,6.2,6.8,7,6,1.2,1058,6398.4658203125
3988,1.7,5.8,2.7,2.8,0.7,31.5,26,4.39,1.48,99.5,95.15,98.78,98.9,102.06,101.09,96.33,97.12,7.8,7.2,6.2,6.6,6.6,7.6,7,6.6,1.8,1010,20939.060546875
13405,4.1,2.6,1.6,0.7,3,28.5,27.5,-2.72,0,65.71,97.47,103.71,103.82,103.33,100.69,100.58,59.9,8,7.2,6.2,7.2,6.4,7,8,6.8,1.5,946,9854.3642578125
30,5.9,11.4,2.4,0.1,0.2,32,28,0.56,0,69.48,102.92,106.33,120.64,94.38,110.45,93.85,67.5,7.4,6.6,6.4,7.6,7,7.4,7.8,6,1.6,1004,12940.46875
12319,7.1,12.6,26.8,13.4,6.5,29,31,-3.37,-5.44,100.79,99.67,104.44,102.61,97.79,93.01,110.56,105.33,7.4,7.6,7.6,6,7.6,7.4,8,6.4,1.6,970,8167.2626953125
14564,3.3,3.1,2.7,0.2,8.5,33.5,32.5,3.2,4.3,130.7,115.35,122.09,128.47,122.69,127.49,111.6,114.8,6.2,6.6,7,6.4,6.4,7,6.4,6.2,1.2,1018,12136.8896484375
2844,0.7,2.3,22.8,6.7,5.6,25.5,30,0.25,0.95,102.31,97.21,98.11,99.3,99.29,103.12,94.16,105.56,6.6,7.4,6.8,7.4,8,8,7.4,7.4,1.2,1012,8056.7177734375
14229,6.2,4.5,3.2,2.5,5.6,29,27.5,3.79,3.62,100.88,91.31,104.95,100.7,101.58,100.79,92.86,97.02,6.6,6.2,7,8,6.8,6.6,7,6.2,1.5,900,14617.9716796875
13541,3.7,7.3,2.2,1.3,3.5,31,32,0.65,0,70.05,99.88,107.52,118.7,94.29,113.6,96.4,67.5,6.2,7.4,8,6.4,7.4,7,6.8,7,1.5,976,11805.1591796875
4975,7.2,4.7,5.5,1.8,3,34.5,26,3.96,5.72,99.1,91.3,100.57,98.5,101.15,99.07,96.12,99,6.4,6.2,7.8,6,6.8,7.6,7.8,7.4,1.2,976,5751.23779296875
13661,2.1,2.4,1.8,2.5,3.3,33.5,34.5,2.04,-4.86,96.63,102.52,103.12,102.61,105.55,96.33,107.51,102.26,7.2,7.6,7.2,7,7.8,7.4,7.8,8,1.4,946,7382.40234375
10863,11.8,8.5,23,11.5,7.6,25,27,-3.43,-5.14,98.01,96.73,102.68,101.17,96.62,92.45,109.11,107.14,6,6,7.6,7.6,7,8,6,7.8,1.5,1032,11518.173828125
2475,5,1.5,2,1.5,5.4,31,31,3.2,3.91,100.58,92.24,106.96,100.1,100.77,101.8,92.2,97.02,6.4,7,6.4,6.4,7.6,7,6.4,6.2,1.8,994,14041.08203125
7457,1.4,2.3,0.7,0.8,1.6,27,33,3.82,2.92,98.05,109.02,83.79,102.77,96.43,109.23,92.22,100.3,7.8,6.6,7,7,6.2,7.4,6.2,6,1.6,1028,18337.671875
13494,5.2,3.8,2.7,4.7,3.6,28.5,32.5,4.19,5.44,99.7,92.13,103.94,99.78,102.69,96.92,95.93,101.1,6.8,7.4,7.8,8,6.4,7.8,6.2,6.8,1.8,974,17184.814453125
3890,4.2,4.3,19.9,7.7,4.3,33,29,0.26,0.93,100.08,96.62,99,99.6,100.08,101.37,96.74,104.62,6,6.6,6,6,7.6,6.2,7.2,8,1.7,1054,11743.3759765625
12964,2.6,2.9,4.7,1.7,3.6,28.5,31.5,4.12,5.57,98.1,91.2,102.3,97.51,104.13,99.47,95.35,100,6.6,7.6,6,8,6.8,7.2,6.8,7.2,1.2,952,6407.90869140625
11330,0.2,5.8,3.8,2.7,0.9,30.5,33.5,3.8,1.47,99.2,94.86,99.27,99.2,104.64,98.11,97.02,100.39,7.8,7.6,6,7,6,7.4,7.8,7.8,1.7,952,11463.4873046875
28,3,4.5,4.5,5.4,4.7,28,31.5,4.22,0.76,102.28,104.47,99.1,96.73,105.76,90.24,112.46,107.9,7.4,6.4,7.2,7.6,6.6,6.6,6.6,7.8,1.7,1030,13743.5732421875
8088,3.7,3.2,2.9,5.7,1.1,26,25.5,3.98,1.49,99.8,96.4,99.17,100.39,103.09,100.3,97.02,97.71,7.8,7.2,6,8,6.2,6.6,6,6,1.2,980,8707.427734375
12677,2.7,6.4,1.3,4.9,0.8,27,33.5,2,-5.26,98.01,103.12,102.01,102.71,102.85,98.68,108.27,103.09,7.2,6,7.8,6,7.4,7.4,8,6.2,1.8,932,11946.9853515625
12419,2.4,6.6,23.3,7.5,3.7,29,32.5,0.23,0.9,99.48,97.6,98.21,99.2,98.4,101.48,97.02,105.66,6.8,7.2,7.6,7,6.8,6.8,6.2,8,1.8,968,9822.7958984375
15637,11.6,11.7,23.7,9.3,10.7,32.5,29.5,-3.54,-4.68,98.9,100.16,104.33,102.2,99.06,92.36,108.78,105.97,7.8,8,6.8,7,6.8,6.4,6.8,7.2,1.7,904,8772.75
6956,19.4,4,21.4,4.9,14.1,32.5,33.5,3.7,-8.37,94.66,97.51,97.51,98.6,102.72,100.2,100.89,99.87,6.8,7.8,7.4,6.2,6,6,7.4,6.4,1.2,1052,6966.34814453125
8335,4.9,12.9,20.5,15.8,8.3,30.5,34,0.29,-0.83,96.76,94.06,99.29,106.03,96.29,99.16,93.46,94.49,7,7.8,6.8,6,7.8,6.6,6.6,7.2,1.8,1034,21360.84375
875,4.6,4,19,3.6,5.6,32.5,31.5,0.23,0.96,100.19,97.4,100.69,101.8,98.4,101.37,95.11,103.58,7,6,7.6,7.6,7.8,6.4,6.8,7.2,1.6,958,14812.4814453125
16122,5.4,4.4,2.2,1.3,2.2,31,30.5,4.08,0.74,102.79,104.99,100.6,99.58,107.04,93.36,114.6,108.87,7.8,7.8,6,6.8,7.8,7.8,6.4,6.6,1.3,1050,7124.5400390625
12324,4.3,13.8,1.1,10.7,2.9,32.5,30.5,-11.46,1.01,94.82,89.44,94.96,90.78,90.32,88.39,94.24,82.78,6.6,6.4,6.2,6.2,7.8,7,6.8,8,1.8,1008,16805.373046875
5548,3.5,7,1.9,1.9,2.9,35,26.5,0.62,0,70.19,102.21,109.37,121.97,95.14,111.8,95.84,67.63,7.2,6.6,7,7.2,6.6,6,7,7,1.5,972,16156.158203125
6335,6,5.8,0.8,1.2,3.3,31.5,31.5,3.59,0.75,102.79,106.68,99.2,100.47,106.19,92.08,112.12,109.63,7.6,7,7.8,6.2,7,6,7.2,6.4,1.4,982,7977.8603515625
6940,0.8,7.4,19.2,3.2,2,30,25,0.26,1.01,101.2,98.08,98.41,99.9,98.3,103.22,94.26,104.94,6.4,7.8,7.6,8,6.6,7,6,7.4,1.3,954,11136.966796875
7348,8.3,4,9.9,6.6,8,26,35,2.83,-9.29,103.73,104.45,98.8,101.98,103.22,102,100.6,101.61,7.6,6.6,7.2,6.6,7.6,7,7.2,6.8,1.8,958,10521.7177734375
11923,6.5,1.1,5.3,1.3,2,26,32.5,4.33,0.78,104.85,105.1,100.5,97.61,106.93,92.53,111.45,109.84,6,6,7.6,7.8,8,7,7.6,6.2,1.3,986,7124.626953125
899,8.3,8.4,28.3,13.9,11.5,29.5,29,-3.16,-4.62,99.6,97.71,103.09,103.94,97.89,94.4,108.78,108.63,7.8,6.2,7.4,7.8,7.4,7.4,7.8,6.6,1.7,942,15670.55078125
5900,2.8,2.5,20.4,8.8,4.8,26,34,0.24,0.99,100.49,97.79,99.5,100.9,99.29,102.5,95.59,104,7.2,6,7.6,7.4,6.6,7.2,7.6,7.2,1.3,1034,10494.12109375
13964,0.7,11.2,3.1,2.3,3.4,27,32.5,0.66,0,69.48,102.11,110.56,120.76,92.5,113.6,94.79,66.82,7.6,7.4,6.6,7.6,6.2,7.2,6,6.4,1.3,912,8175.98388671875
16378,1.9,2.3,1.6,3,3,34.5,25.5,3.77,4.05,97.02,93.44,105.27,98.4,102.1,102.01,92.39,96.43,7.4,6,7.8,6.4,7,7.2,6.2,7.8,1.3,946,6919.8291015625
2720,7.4,12.7,28.4,12,9.4,28.5,29,-3.58,-4.76,100.39,100.07,104.13,102.5,98.57,92.82,109.89,107.14,6.2,6.8,6,7.6,8,6.6,6.8,7.4,1.8,1002,21521.458984375
13927,3.8,4.3,2,4.6,2.1,31,26.5,4.13,0.74,103.82,106.99,99.6,98.3,104.91,92.99,113.25,108.55,7.8,7.8,6.6,7.4,7.6,6.6,7.6,7.6,1.5,926,7223.00341796875
720,6.1,6.7,3,0.7,0.8,32,27.5,0.54,0,71.18,100.99,106.33,119.18,94.29,110.56,94.61,67.36,6,6.4,6.4,7,7.8,8,8,6.8,1.6,1020,15545.544921875
17130,1.8,6.1,18.8,6.3,0.7,32.5,28,0.25,0.9,101.2,96.23,99.99,98.3,99.59,103.42,95.3,102.86,7.6,7,7,6.4,6.8,7.4,7.4,6.8,1.6,1020,8229.67578125
5325,4.5,3,0.8,2.7,3,26.5,26,3.69,3.23,96.51,105.81,83.96,101.74,99.66,105.58,91.13,100.6,7.6,7.4,7,6.6,7.2,7.2,6.8,6.4,1.2,964,8374.5830078125
1616,8.2,8.8,17.4,12.2,10.1,33.5,30,0.32,-0.85,97.14,96.91,99.08,104.24,96,99.55,95.72,93.73,6,6.4,6.4,7.8,6.8,7.2,8,6,1.2,948,9705.275390625
13075,5.3,5.6,17.9,8.4,0.3,35,33,0.26,0.9,102.41,98.28,98.9,100.9,96.92,101.68,96.35,105.04,6,8,6.4,6,7.2,6,8,6.8,1.3,934,9726.0087890625
8018,4.7,5,11.3,5.5,2.9,27,30.5,2.38,1.93,101.19,99.57,104.11,103.5,104.74,100.08,100.9,100.7,6.2,7.2,7,7.8,7.6,7.8,7,8,1.2,1026,5673.150390625
290,2.8,2.3,2.5,2.6,7.5,27.5,35,2.97,0,68.37,99.27,99.27,94.11,109.4,102.31,101.7,99.19,8,7.2,6.2,7,7.6,8,6.8,8,1.5,906,9401.2177734375
1591,1.9,1.1,0.7,6.8,4.4,29.5,35,1.93,-5.27,98.89,101.1,102.62,103.63,103.37,98.48,106.44,102.57,7.8,6.6,7.2,7,7.2,6.2,6.6,6.4,1.8,1052,11983.88671875
4001,2.8,2.5,0.8,3,9.3,33.5,27,3.25,0,66.29,97.8,99.48,96.09,111.27,99.9,100.3,99.09,7.2,8,6.6,7.8,6.6,6.4,7.8,7.4,1.2,906,7850.6494140625
11761,3.5,1.7,0.6,2.9,5.9,28,30.5,3.26,4.81,129.54,115.01,124.54,127.59,122.09,128.37,109.6,115.38,7.2,6,6,8,6.6,6.4,7.8,7.2,1.2,954,8784.8642578125
7998,0.6,4.1,0.4,3.8,0.6,27,34,2.02,-5.22,99.58,102.62,101.3,100.77,103.16,98.38,106.44,104.74,6.4,6.4,6.2,6.2,6.4,7.4,6.4,6.6,1.8,1040,11393.322265625
16668,2.4,0.4,3.5,2.4,3.2,31,25.5,3.49,4.34,100.58,91.12,104.32,98,104.24,102.82,94.54,97.42,7.2,7.4,6.4,6.2,6.2,7.8,7.8,6.2,1.6,1038,8779.7412109375
11795,9.5,2.3,15.3,5,9.5,29,28,2.96,-9.22,99.87,103.42,98,100.55,99.88,102.51,99.6,99.9,7,7.8,6.6,6.2,7.8,6,7.4,6.4,1.2,924,6770.591796875
5826,6.1,5.8,11.7,8.6,1.9,33,31.5,2.33,1.92,98.6,97.22,105.15,103.92,103.08,98.4,98.59,98.1,7.2,7.8,8,7.8,6.2,7.8,8,6.6,1.5,918,12360.2138671875
5907,6,10.4,10.9,10.2,5.1,33.5,31,19.6,-2.96,96.43,95.84,129.98,131.34,127.77,128.2,104.44,104.34,7.4,6.2,6,6,7.2,6.8,8,6,1.8,942,10463.87890625
4420,6.1,7.8,9.3,7.9,6.5,32.5,32.5,21.88,-2.86,100.17,98.48,129.72,132.25,128.93,130.76,103.31,100.96,7.8,7.4,6.2,6.6,7.8,7.8,7.8,6.8,1.5,972,10043.9453125
15093,5.1,5,20.9,4.6,2.5,31,33,0.22,1.01,99.78,99.06,100.88,99.1,100.47,102.7,95.21,104.31,6.4,7.6,7.8,6.4,6.4,6.8,6.4,6.2,1.7,1026,14493.48828125
11332,4.9,3.3,2.5,3.2,7,33.5,29,3.68,0.73,102.9,105.21,100.9,97.12,108.1,92.26,112.01,106.28,7.6,7.6,6.2,7,6.8,8,7.4,7.8,1.8,1058,12406.2685546875
1671,9,3.5,13.3,8.6,7.1,28.5,35,2.98,-9.7,101.5,103.83,100.6,103.11,99.38,101.9,98.3,102.51,8,6.4,7.8,7,6.2,6.2,6.2,7.2,1.8,930,23193.28125
5969,2.5,2.2,2.6,2.5,4.7,30,27.5,3.36,3.82,97.81,91.96,106.01,99.2,104.14,100.28,94.54,100.27,7.6,6.2,6.6,6.2,7.6,7.8,7.4,8,1.8,1032,15429.3203125
16514,2.4,1.5,0.5,3.1,6.1,27,32,2.81,4.84,128.9,112.41,120.37,126.07,121.11,127.61,109.83,118.77,7.8,8,7,6,6,6,7,6.2,1.2,1038,7137.5498046875
15266,3.3,6.7,19.8,3.4,1.2,34,31.5,0.23,0.95,102.72,96.23,99.89,98.4,99.59,103.22,96.64,103.79,7.4,7.4,7,7.4,6.8,7.8,6,7.4,1.2,1030,6833.98828125
16460,2.5,5.7,1.6,3.6,2,29.5,27,3.93,1.49,97.22,94.76,96.53,98.51,104.02,101.19,97.12,100.88,6.4,7.4,6.8,6.2,7.6,7,7.4,6.2,1.5,978,9726.8662109375
16837,5.8,3.1,5.7,3.1,7.4,31,34.5,3.94,6.44,98.8,92.13,103.02,97.12,104.44,96.53,97,98.5,6.4,7.4,7,7,7.8,8,6.2,6.6,1.3,906,13350.8798828125
280,6.2,12,10.9,8.8,3.3,30.5,30.5,20.72,-2.95,98.1,95.94,130.89,132.78,127.13,129.61,103.82,102.5,6.8,6,6.2,6.8,7.8,6.8,6.6,6.8,1.8,930,24296.466796875
12190,4.3,6.1,1.9,1.4,2.9,30.5,31,4.26,0.79,101.66,106.57,101.5,98.7,105.34,92.26,113.14,107.47,6.4,6.8,6,6.2,6.2,6.6,6.8,6,1.6,1054,17485.1796875
13937,5.7,8.7,0.7,2.9,1.1,26,31.5,0.55,0,70.19,102.82,106.44,122.09,95.32,113.15,94.79,67.5,6.2,8,6,6.2,7.4,7.2,6,7.4,1.6,1012,10131.947265625
5857,8.5,12.4,28.5,14.9,8.7,35,33,-3.67,-4.71,98.21,96.53,102.68,102.61,99.35,94.12,109.89,105.44,8,6.4,7.6,6.8,7,6.4,6.8,7.8,1.5,916,17498.6015625
798,2.6,3.6,1.7,3,1.8,28,31.5,3.27,4.23,99.5,93.63,104,98.8,100.56,101.7,94.54,97.22,6,6,7,8,6.8,6.6,7.6,7.4,1.8,962,25458.55078125
8168,18.3,1.7,28.9,5.4,17.9,33.5,32,24.14,0.29,97.12,99.1,152.2,155.84,144.09,142.99,104.04,102.1,6.2,8,6.8,6,7.6,8,6,7.4,1.6,1008,24636.818359375
14581,2.2,6.9,0.9,5.6,0.7,34.5,27.5,2.01,-4.83,98.11,102.62,99.68,102.51,106.28,98.38,105.48,101.44,8,7.8,7.8,7.6,6,7.2,7,6.2,1.3,1014,6812.30615234375
1606,7.4,11.1,1.5,10.2,3.2,32,25.5,0,-3.91,119.5,113.06,88.43,104.5,99.59,119.05,80.7,93.15,8,7.8,7.4,7.4,7,7,7.4,6.4,1.5,960,19058.8828125
15467,5.3,3.9,22.3,3.6,4.7,29,25.5,0.27,1.09,102.01,95.84,99.4,98.1,100.57,102.81,95.69,106.08,7.2,7.4,7.6,7,6.4,6.4,6.6,7.6,1.8,928,16890.8515625
1012,1.6,7.6,2.3,9.6,0.3,32,34,0,-4.35,118.09,110.92,90.21,105.75,100.38,122.19,80.7,92.78,8,6.6,8,6.2,6.6,6.6,7.6,6.8,1.5,930,15128.5634765625
2695,5.4,6.7,0.6,3.6,5,33.5,26.5,3.83,1.6,98.31,96.69,96.04,100.69,102.47,99.3,98.39,99.4,7,7.4,8,8,6.8,8,8,6.2,1.2,1054,5462.48876953125
8098,7.5,3.6,1.2,2.8,3.6,33.5,30.5,4.4,0.85,104.75,105.52,100.5,100.37,108.42,93.45,110.77,107.25,7.6,7,7.4,7.6,8,7.2,6,7.8,1.3,1040,7155.9501953125
4434,5.4,4.8,22.5,7.7,3.1,29.5,33,0.23,0.92,99.88,98.08,100.49,100.5,98.11,102.91,93.78,103.69,6,7.8,6.8,6.4,6,7,7,6,1.4,1014,9901.4580078125
16918,6,7,1.1,0.9,0.5,32,32,3.71,1.47,98.11,96.02,97.41,101.18,101.85,98.8,97.61,97.91,7.2,7.8,6.4,8,8,6.2,7,6.4,1.5,914,10435.3525390625
8848,4.2,0.1,2.1,0.9,3.5,26.5,30.5,-2.82,0,63.89,94.67,102.06,102.68,102.82,102.01,98.5,59.77,6.2,6,7.4,6.8,7.2,6.4,6.4,6.6,1.4,1038,10072.3349609375
11961,6.4,1.7,3,0.7,6.7,30.5,25.5,3.6,0,68.04,96.92,102.11,94.49,109.17,102.21,100,99.68,6.8,6,8,6.6,7,6.6,7.8,7,1.7,1044,14490.5400390625
7269,2,2.1,1,1.4,3.1,34.5,25,-2.93,0,65.19,98.15,102.78,104.75,100.58,101.5,96.73,59.96,7.2,6.6,7.4,6.6,6.8,6.4,6.8,7.8,1.6,1032,19426.232421875
5555,1.9,7.5,22.3,7.3,3.1,25.5,31,0.25,1.01,100.49,99.35,98.8,100.7,97.02,103.01,97.31,105.77,6.2,7.4,7.8,6.2,6.6,7.6,7.4,6.4,1.2,1032,6002.798828125
6313,2.3,1.9,2.9,2.1,4.1,33,26,3.3,3.83,98.6,92.98,105.06,99.8,102.61,102.21,92.01,97.32,7,7.6,6.8,7.6,6.2,7,7,6.4,1.2,1058,6895.208984375
2979,4.5,4.9,3.8,4.8,3.5,26,27,3.65,5.45,98,94.35,101.59,97.22,101.67,97.02,96.9,98.2,6.4,6,6,6.6,8,7.2,6.4,6.4,1.3,1058,6344.63134765625
13089,5.7,1.4,2.8,2.5,7.6,29.5,30,3.23,4.24,128,114.45,120.61,125.81,120.99,127.74,112.7,115.15,6.8,6.4,6,7.6,7.8,7,7.6,6.4,1.3,944,10493.7783203125
6574,15.4,5.5,22.1,8.2,14.2,30,30,3.56,-8.14,96.88,97.22,97.51,97.61,101.3,100.1,99.8,100.07,6.8,6.2,8,6.8,6.2,6.4,7.4,7.6,1.7,962,12078.5927734375
310,3.3,1.1,2.1,3.7,2,27.5,28.5,1.86,-4.98,100.37,99.38,102.01,101.49,105.35,97.11,108.16,103.92,7.8,6,7.6,7.6,7.6,7.2,7.6,7.2,1.8,912,11700.56640625
645,7.8,11.5,21.4,11.3,6.8,31.5,26,0.29,-0.88,96.76,96.53,99.39,104.14,96.1,96.53,95.06,95.43,6.8,7,6.2,7.6,6.2,6,6.4,6.8,1.6,926,10303.146484375
12772,0.7,2.2,22.7,6,0.4,26,25.5,0.27,1.07,102.62,99.35,98.9,99.3,98.7,104.45,94.16,105.66,8,6.2,7,7.6,7.8,7.6,7.2,6.2,1.6,1002,9148.662109375
6808,3.7,1.1,1.7,3.4,1.6,32.5,34,3.4,3.79,97.22,94.46,106.86,101.2,101.79,102.11,92.58,96.92,6,7,7,6.6,7.8,6.2,7,8,1.7,970,18054.97265625
12624,8.4,2,13.2,5,7.8,32,31,2.76,-8.96,101.6,103.93,98.6,104.24,102.82,101.9,101.4,99.69,6.8,6.6,6.2,7.4,6.8,6,6.6,7.8,1.3,974,8199.80078125
3607,0.9,3.5,0.8,3,2.9,30,33.5,4.3,1.39,97.22,96.89,97.12,100.19,104.23,101.29,96.43,98.5,6.8,7.6,7.8,7.8,7,6.6,7.8,6,1.6,1046,14601.2119140625
11341,11.2,10.1,25.5,12.8,10.9,31,27,-3.2,-5.34,98.21,98.49,104.23,103.63,98.18,92.26,111.89,108.52,6.6,8,7.8,7,7.4,7.8,6.4,6.8,1.7,926,16858.76171875
1543,4.5,1.9,1.6,2.3,1.7,27,35,3.61,2.71,96.7,105.59,84.22,101.53,97.8,109.02,91.95,98.7,7.4,6.4,6.6,6.2,7.2,7.6,6.2,7.8,1.7,918,11030.6396484375
14141,5.5,12.4,0.5,14.8,2.8,32,29,-13.79,1.06,93.3,91.33,98.15,93.26,90.32,87.09,95.08,82.45,6.4,7.8,7.4,6.8,7.4,8,6.6,7,1.6,924,7864.703125
3282,4.8,3.1,2.5,1,5.5,25.5,27,-2.96,0,64.02,95.83,102.99,103.82,101.9,102.31,96.73,60.74,6.4,6.2,7.6,7.8,7.8,7.4,6.6,6.8,1.4,960,8637.001953125
3315,4.8,2.7,11.1,8.8,9.5,33,28.5,2.84,-9.31,102.01,101.26,99.7,101.88,100.19,102.72,100.6,100.8,7.8,7.2,7,7.8,6.2,6.2,8,7.4,1.7,1032,22399.587890625
11635,2,2.4,23.3,4.8,3.9,30,32,0.24,1.01,102.52,96.72,100.59,102,98.6,102.4,93.87,103.69,6.6,7.6,7,6.2,7,6.4,7.8,7.6,1.7,1042,15578.91015625
15297,2.7,7.2,1.5,9.3,0.3,25,35,0,-3.97,118.56,111.26,89.76,106.59,97.81,120.5,83.5,92.32,7.6,7.8,7.4,6.4,7.2,6.8,7,6.8,1.7,908,12984.27734375
16768,4.9,5.1,14.7,4.6,6.9,27.5,34.5,2.97,-9.79,100.58,102.49,100.8,101.57,101.6,102.82,101.2,98.59,7.8,6.6,7.8,6.6,6.2,6.2,7.2,7,1.8,908,12074.8388671875
3915,4.3,9.8,22.4,16.7,8.2,32,28.5,0.32,-0.76,97.33,93.49,100.8,104.87,95.14,97.5,96.1,94.21,6,7.4,7,8,7.4,7.6,6.8,8,1.7,1050,11161.6455078125
3361,5.7,6,11,8.2,6.2,28.5,33,2.99,-9.29,103.63,102.6,101.4,103.52,99.88,103.94,98.2,99.49,6,6.6,7.6,8,6.4,6.8,7,6.2,1.7,902,9360.7919921875
12060,4.5,1.8,6.1,0.1,9.5,33,29,3.45,0,68.31,99.66,101.1,95.81,108.51,99.1,102.21,98.5,6.4,8,7.4,6.2,8,6.2,6.2,6,1.4,916,17512.546875
15538,4,9.5,17.6,12.7,11.7,31.5,30,0.28,-0.74,95.8,96.91,99.18,106.14,96.77,97.21,94.49,92.51,7.4,8,7.8,6.2,6.8,6.4,6.2,6.8,1.2,930,8342.869140625
1176,6.1,4.7,1.4,3.1,1.3,27,30,3.65,4.19,98.7,94,107.28,99.8,103.53,100.28,93.61,97.61,6.2,6.8,7,7,6.2,7.8,7,6.6,1.4,952,10199.1748046875
6190,4.4,2.7,2.6,2.3,6.2,29.5,28.5,3.63,4.1,100.98,91.68,105.8,98.3,101.48,101.6,95.57,96.43,7.6,7.6,6.4,7.6,6.6,6.6,7.4,6.6,1.3,1036,9235.583984375
10694,2.1,7.9,22,7.2,4.1,27.5,26,0.27,0.95,102.41,98.28,99,99,100.18,102.09,94.54,102.86,7.4,6,6.6,6.6,7.2,6.8,7.6,6.6,1.8,1050,9954.4619140625
